jd,RA,Decl,magsky
2456603.71354,102.98225,-0.34861111,22.4004573016
2456603.71354,102.91258333,-0.44341667,22.2353784562
2456603.71354,102.91883333,-0.36641667,22.3275320613
2456603.71354,102.91625,-0.42830556,22.3275320613
2456603.71354,102.915625,-0.44497222,22.3644876291
2456603.71354,102.92904167,-0.37191667,22.3491179646
2456603.71354,102.952625,-0.34236111,22.3147835564
2456603.71354,102.95654167,-0.35436111,22.1968047671
2456603.71354,102.96579167,-0.33775,22.3232659057
2456603.71354,102.96829167,-0.34533333,22.3689192075
2456603.71354,102.970875,-0.36694444,22.2815016126
2456603.75014,73.24525,-0.24480556,22.1765310792
2456603.876,72.81666667,-0.2475,16.9402237144
2456603.78454,59.05558333,0.14638889,22.2068941361
2456603.78454,58.93491667,0.11763889,22.3166863003
2456603.78454,58.91166667,0.17883333,22.48454708
2456603.73234,28.65720833,0.71680556,21.9461825899
2456603.73234,28.77175,0.76180556,22.2172067531
2456601.79844,58.91166667,0.17883333,22.6077833958
2456601.79844,58.93491667,0.11763889,22.3981868966
2456601.83252,102.91258333,-0.44341667,22.4755597139
2456601.83252,102.91883333,-0.36641667,22.6404619373
2456601.83252,102.91625,-0.42830556,22.6375934147
2456601.83252,102.915625,-0.44497222,22.3993364804
2456601.83252,102.92904167,-0.37191667,22.4929717069
2456601.83252,102.952625,-0.34236111,22.6844248319
2456601.83252,102.95654167,-0.35436111,22.4681821552
2456601.83252,102.96579167,-0.33775,22.4755597139
2456601.83252,102.96829167,-0.34533333,22.5364581419
2456601.83252,102.970875,-0.36694444,22.4681821552
2456601.83252,102.98225,-0.34861111,22.56287636
2456601.83252,102.995875,-0.35877778,22.5209103553
2456601.83252,103.0095,-0.35438889,22.6177231965
2456601.83252,103.01883333,-0.32727778,22.2532070099
2456601.83252,103.02004167,-0.36541667,22.5416906109
2456601.83252,103.04141667,-0.39219444,22.3901739947
2456601.83252,103.04795833,-0.32116667,22.3698371035
2456601.83252,103.05716667,-0.32222222,22.4085768358
2456601.83252,103.05554167,-0.32783333,22.5495868387
2456601.83252,103.06454167,-0.32930556,22.5495868387
2456601.83252,103.06875,-0.328,22.5682380262
2456601.83252,103.07691667,-0.33872222,22.3901739947
2456601.83252,103.078625,-0.39241667,22.480506124
2456601.81525,133.32916667,-0.68611111,22.428083858
2456601.81525,133.39779167,-0.61138889,22.3052357215
2456601.81525,133.477125,-0.53944444,22.3042517966
2456604.79413,28.65720833,0.71680556,22.2904603349
2456604.79413,28.77175,0.76180556,22.4143049539
2456604.79799,44.3385,0.31080556,22.3627547271
2456604.79799,44.44575,0.26741667,22.4175093411
2456604.81847,44.3385,0.31080556,22.3142707146
2456604.81847,44.44575,0.26741667,22.4459582111
2456604.81323,72.81666667,-0.2475,22.6664905716
2456604.83688,73.24525,-0.24480556,22.3233053624
2456604.84329,133.39779167,-0.61138889,22.4105785132
2456604.84329,133.477125,-0.53944444,22.3668306725
2456605.84367,72.81666667,-0.2475,22.5432190749
2456605.84367,72.92666667,-0.16927778,22.1852227259
2456605.82198,102.91258333,-0.44341667,22.4932914192
2456605.82198,102.91883333,-0.36641667,22.5355819243
2456605.82198,102.91625,-0.42830556,22.5179682815
2456605.82198,102.915625,-0.44497222,22.490854244
2456605.82198,102.92904167,-0.37191667,22.371118039
2456605.82198,102.952625,-0.34236111,22.5638512428
2456605.82198,102.95654167,-0.35436111,22.500635708
2456605.82198,102.96579167,-0.33775,22.4884226432
2456605.82198,102.96829167,-0.34533333,22.4596596501
2456605.82198,102.970875,-0.36694444,22.4787499903
2456605.82198,102.98225,-0.34861111,22.5586563278
2456605.82198,102.995875,-0.35877778,22.5664581133
2456605.82198,103.00783333,-0.45597222,21.966345654
2456605.82198,103.0095,-0.35438889,22.4110882635
2456605.82198,103.01404167,-0.45508333,22.0217995755
2456605.82198,103.01883333,-0.32727778,22.2692231259
2456605.82198,103.02004167,-0.36541667,22.5229716783
2456605.82198,103.04141667,-0.39219444,22.4133526252
2456605.82198,103.04929167,-0.30691667,22.3220970839
2456605.82198,103.04795833,-0.32116667,22.4178954568
2456605.82198,103.05716667,-0.32222222,22.4957339608
2456605.82198,103.05554167,-0.32783333,22.5769483901
2456605.82198,103.06454167,-0.32930556,22.4525864881
2456605.82198,103.06875,-0.328,22.4932914192
2456605.82198,103.07691667,-0.33872222,22.4884226432
2456605.82198,103.078625,-0.39241667,22.3754872005
2456605.81718,133.39779167,-0.61138889,22.3581150158
2456605.81718,133.477125,-0.53944444,22.3283669867
2456612.81802,44.3385,0.31080556,18.4686534792
2456612.81802,44.44575,0.26741667,18.4556717932
2456612.83679,58.33579167,0.27630556,18.9657412885
2456612.81487,58.708125,0.16905556,18.8865781687
2456612.81487,58.71533333,0.08930556,18.8841224603
2456612.81487,58.7655,0.05736111,18.8832968294
2456612.81487,58.76945833,0.05216667,18.8774351687
2456612.81487,58.78641667,0.243,18.9001083592
2456612.85695,133.39779167,-0.61138889,20.0243553084
2456612.85695,133.477125,-0.53944444,20.0425103818
2456613.72045,14.19525,0.64191667,18.1480684124
2456613.72045,14.22083333,0.73388889,18.1500378467
2456613.69998,58.708125,0.16905556,18.4032232634
2456613.69998,58.71533333,0.08930556,18.4051105021
2456613.69998,58.7655,0.05736111,18.4131814649
2456613.69998,58.76945833,0.05216667,18.4071361552
2456613.69998,58.78908333,0.02236111,18.4082992166
2456613.63196,58.91166667,0.17883333,18.3359868718
2456613.63196,58.93491667,0.11763889,18.3324985026
2456613.63196,59.05558333,0.14638889,18.3327256586
2456613.60862,73.24525,-0.24480556,18.2064694913
2456614.67151,14.19525,0.64191667,18.6907652927
2456614.5796,28.77175,0.76180556,18.756291713
2456614.82403,44.3385,0.31080556,18.0105276322
2456614.82403,44.44575,0.26741667,18.0156415782
2456614.82774,58.708125,0.16905556,18.2080253597
2456614.82774,58.71533333,0.08930556,18.201616523
2456614.82774,58.7655,0.05736111,18.2035085727
2456614.82774,58.76945833,0.05216667,18.1971660757
2456614.82774,58.78641667,0.243,18.2188048892
2456622.70889,28.65720833,0.71680556,22.2078140977
2456622.70889,28.77175,0.76180556,22.3351351204
2456622.53491,58.708125,0.16905556,22.2839395736
2456622.53491,58.71533333,0.08930556,22.2304627336
2456622.53491,58.7655,0.05736111,22.3412007438
2456622.53491,58.76945833,0.05216667,22.2781847345
2456622.68941,73.24525,-0.24480556,22.4515470227
2456622.5576,340.35891667,1.17002778,22.2810583869
2456622.5576,340.39620833,1.18633333,22.4211167437
2456622.5576,340.436375,1.21027778,22.2186264878
2456623.70641,14.19525,0.64191667,22.3162204354
2456623.70641,14.32083333,0.61352778,22.2296183702
2456623.68092,58.33579167,0.27630556,22.5580030415
2456623.80784,58.708125,0.16905556,21.4181731641
2456623.80784,58.71533333,0.08930556,21.441031513
2456623.80784,58.7655,0.05736111,21.4556500502
2456623.80784,58.76945833,0.05216667,21.4476519013
2456623.80784,58.78908333,0.02236111,21.4476519013
2457398.58638,28.77175,0.76180556,22.0231469799
2457398.58638,28.65720833,0.71680556,21.9315618569
2456625.57216,14.19525,0.64191667,22.5723900512
2456625.57216,14.32083333,0.61352778,22.5034675738
2456625.55149,28.77175,0.76180556,22.5774282743
2456625.81144,44.3385,0.31080556,21.911206387
2456625.81144,44.44575,0.26741667,21.9546102378
2456625.55508,58.708125,0.16905556,22.5024360837
2456625.55508,58.71533333,0.08930556,22.4883886404
2456625.55508,58.7655,0.05736111,22.5755362749
2456625.55508,58.76945833,0.05216667,22.5335104843
2456625.57479,73.24525,-0.24480556,22.3784236548
2456633.70148,44.3385,0.31080556,22.2218284884
2456633.70148,44.44575,0.26741667,22.3313050092
2456633.52422,58.708125,0.16905556,19.4731697027
2456633.52422,58.71533333,0.08930556,19.4689600594
2456633.52422,58.7655,0.05736111,19.4720200517
2456633.52422,58.76945833,0.05216667,19.4704890359
2456633.52422,58.78908333,0.02236111,19.4793991773
2456633.54267,73.24525,-0.24480556,21.4122776569
2456635.70311,28.65720833,0.71680556,22.328514638
2456635.70311,28.77175,0.76180556,22.5038792655
2456635.68529,44.3385,0.31080556,22.2583464044
2456635.68529,44.44575,0.26741667,22.3550544554
2456635.52021,58.708125,0.16905556,18.2712730344
2456635.52021,58.71533333,0.08930556,18.2702445691
2456635.52021,58.7655,0.05736111,18.2757165853
2456635.52021,58.76945833,0.05216667,18.2712485109
2456635.52021,58.78908333,0.02236111,18.2766271678
2456635.53698,73.24525,-0.24480556,20.697198329
2456640.65098,58.78908333,0.02236111,19.1966346607
2456640.65098,58.76945833,0.05216667,19.2049504658
2456636.69983,28.65720833,0.71680556,21.2096871666
2456636.69983,28.77175,0.76180556,21.2492945229
2456636.68194,44.3385,0.31080556,21.0860749236
2456636.68194,44.44575,0.26741667,21.0988599261
2456636.51995,58.708125,0.16905556,18.0901068857
2456636.51995,58.71533333,0.08930556,18.0973340203
2456636.51995,58.7655,0.05736111,18.0923382688
2456636.51995,58.76945833,0.05216667,18.0932485315
2456636.51995,58.78908333,0.02236111,18.0939940553
2456636.53433,73.24525,-0.24480556,20.2331285924
2456640.65098,58.7655,0.05736111,19.1971561405
2456640.65098,58.71533333,0.08930556,19.191606384
2456640.65098,58.708125,0.16905556,19.1978518368
2456641.62639,58.76945833,0.05216667,18.604866738
2456641.62639,58.7655,0.05736111,18.608520317
2456641.62639,58.708125,0.16905556,18.6229467523
2456641.62639,58.71533333,0.08930556,18.6127697456
2456640.75948,73.24525,-0.24480556,19.4196102915
2456639.74225,73.24525,-0.24480556,19.9946534561
2456639.74605,58.78641667,0.243,19.7037157654
2456639.74605,58.7655,0.05736111,19.6993455395
2456639.74605,58.71533333,0.08930556,19.688226345
2456639.74605,58.708125,0.16905556,19.688226345
2456640.65483,14.32083333,0.61352778,18.8423273705
2456640.65483,14.19525,0.64191667,18.8498461993
2456637.73579,58.78908333,0.02236111,22.0357637442
2456637.73579,58.76945833,0.05216667,21.9812544011
2456637.73579,58.7655,0.05736111,22.079134711
2456637.73579,58.71533333,0.08930556,21.986508556
2456637.73579,58.708125,0.16905556,22.0008994509
2456637.5258,58.78908333,0.02236111,19.1139037731
2456637.5258,58.76945833,0.05216667,19.1113443537
2456637.5258,58.7655,0.05736111,19.1132366705
2456637.5258,58.71533333,0.08930556,19.1117172692
2456637.5258,58.708125,0.16905556,19.1100934868
2456637.76616,58.33579167,0.27630556,22.342439088
2456637.76616,58.30516667,0.273,22.2858086255
2456650.84362,103.078625,-0.39241667,20.2532747099
2456650.84362,103.07691667,-0.33872222,20.2458736353
2456650.84362,103.04141667,-0.39219444,20.2607265814
2456650.84362,103.02004167,-0.36541667,20.2527797197
2456650.84362,103.01404167,-0.45508333,20.1699170451
2456650.84362,103.0095,-0.35438889,20.237058393
2456650.84362,102.995875,-0.35877778,20.2627224663
2456650.84362,102.98225,-0.34861111,20.268732038
2456650.84362,102.970875,-0.36694444,20.260228183
2456650.84362,102.96829167,-0.34533333,20.2234864808
2456650.84362,102.96579167,-0.33775,20.227830404
2456650.84362,102.95654167,-0.35436111,20.2263805591
2456650.84362,102.952625,-0.34236111,20.2365707393
2456650.63682,58.33579167,0.27630556,22.5805692199
2456650.63962,28.77175,0.76180556,22.3239379808
2456650.63962,28.65720833,0.71680556,22.3751346957
2456649.52243,340.436375,1.21027778,17.0952574629
2456649.52243,340.39620833,1.18633333,17.0974531352
2456649.52243,340.35891667,1.17002778,17.0952686648
2456649.71079,133.477125,-0.53944444,19.4859290538
2456649.71079,133.39779167,-0.61138889,19.5179683363
2456645.6786,44.3385,0.31080556,19.2649517726
2456645.6786,44.44575,0.26741667,19.2616376638
2456645.6975,58.30516667,0.273,19.2066178929
2456645.6975,58.33579167,0.27630556,19.2134107642
2456645.78033,73.24525,-0.24480556,18.8462158744
2456645.5261,340.35891667,1.17002778,18.4628158683
2456645.5261,340.39620833,1.18633333,18.4690879796
2456645.5261,340.436375,1.21027778,18.4546110187
2456646.68664,44.3385,0.31080556,19.6430944837
2456646.68664,44.44575,0.26741667,19.6377623077
2456646.68936,58.30516667,0.273,19.6815086899
2456646.68936,58.33579167,0.27630556,19.6969480818
2456646.77157,73.24525,-0.24480556,19.2846541337
2456646.52216,340.35891667,1.17002778,17.4620670097
2456646.52216,340.39620833,1.18633333,17.4653775565
2456646.52216,340.436375,1.21027778,17.4676252936
2456647.68786,44.3385,0.31080556,19.9515849908
2456647.68786,44.44575,0.26741667,19.937486561
2456647.70697,58.30516667,0.273,19.96108671
2456647.70697,58.33579167,0.27630556,19.966219701
2456647.78335,102.92904167,-0.37191667,19.5996474207
2456647.78335,102.952625,-0.34236111,19.6079384464
2456647.78335,102.95654167,-0.35436111,19.6016515948
2456647.78335,102.96579167,-0.33775,19.6122343478
2456647.78335,102.96829167,-0.34533333,19.6084429822
2456647.78335,102.970875,-0.36694444,19.5986468146
2456647.78335,102.98225,-0.34861111,19.5986468146
2456647.78335,102.995875,-0.35877778,19.6107162511
2456647.78335,103.00783333,-0.45597222,19.5329126549
2456647.78335,103.0095,-0.35438889,19.5978968456
2456647.78335,103.01404167,-0.45508333,19.531736488
2456647.78335,103.01883333,-0.32727778,19.5719712891
2456647.78335,103.02004167,-0.36541667,19.5899299387
2456647.78335,103.04141667,-0.39219444,19.6196022125
2456647.78335,103.04795833,-0.32116667,19.5904261732
2456647.78335,103.05716667,-0.32222222,19.5993972065
2456647.78335,103.05554167,-0.32783333,19.6208775793
2456647.78335,103.06454167,-0.32930556,19.6112220797
2456647.78335,103.06875,-0.328,19.6231770606
2456647.78335,103.07691667,-0.33872222,19.5909226346
2456647.78335,103.078625,-0.39241667,19.6132476573
2456647.52586,340.35891667,1.17002778,18.2131962567
2456647.52586,340.39620833,1.18633333,18.2159919095
2456647.52586,340.436375,1.21027778,18.2116617371
2456648.80685,102.91883333,-0.36641667,19.7111448465
2456648.80685,102.92904167,-0.37191667,19.7047683387
2456648.80685,102.952625,-0.34236111,19.7190219503
2456648.80685,102.95654167,-0.35436111,19.6756843668
2456648.80685,102.96579167,-0.33775,19.6892739282
2456648.80685,102.96829167,-0.34533333,19.7266618661
2456648.80685,102.970875,-0.36694444,19.7166820587
2456648.80685,102.98225,-0.34861111,19.6987164687
2456648.80685,102.995875,-0.35877778,19.7067931482
2456648.80685,103.00783333,-0.45597222,19.6751217963
2456648.80685,103.0095,-0.35438889,19.7013060135
2456648.80685,103.01404167,-0.45508333,19.6779375683
2456648.80685,103.01883333,-0.32727778,19.6706318022
2456648.80685,103.02004167,-0.36541667,19.6835908987
2456648.80685,103.04141667,-0.39219444,19.6990038423
2456648.80685,103.04795833,-0.32116667,19.6901289161
2456648.80685,103.05716667,-0.32222222,19.6987164687
2456648.80685,103.05554167,-0.32783333,19.6967066517
2456648.80685,103.06875,-0.328,19.7155139456
2456648.80685,103.07691667,-0.33872222,19.6984290615
2456648.80685,103.078625,-0.39241667,19.6892739282
2456648.70916,133.39779167,-0.61138889,19.1106622186
2456648.70916,133.477125,-0.53944444,19.1104234254
2456648.52434,340.35891667,1.17002778,17.6647542638
2456648.52434,340.39620833,1.18633333,17.6655933459
2456648.52434,340.436375,1.21027778,17.6702864077
2456654.53044,58.708125,0.16905556,19.3250838066
2456654.53044,58.71533333,0.08930556,19.3189784707
2456654.53044,58.7655,0.05736111,19.3342048966
2456654.53044,58.76945833,0.05216667,19.3213226471
2456654.53044,58.78908333,0.02236111,19.3234367215
2456655.5595,58.708125,0.16905556,22.498654256
2456655.5595,58.71533333,0.08930556,22.4383200567
2456655.5595,58.7655,0.05736111,22.5844743228
2456655.5595,58.76945833,0.05216667,22.4937022056
2456655.5595,58.78908333,0.02236111,22.5250297167
2456655.57461,58.33883333,-0.00513889,22.6780304634
2456655.57461,58.35683333,0.03891667,22.7160127794
2456655.57461,58.35491667,0.02302778,22.6879560197
2456655.57461,58.417125,-0.01977778,22.6562932981
2456655.57461,58.44920833,-0.01311111,22.6879560197
2456657.54125,58.33579167,0.27630556,21.5868429357
2456657.61638,58.35683333,0.03891667,22.5907804032
2456657.61638,58.35491667,0.02302778,22.6082383916
2456658.55343,58.30516667,0.273,22.6410384669
2456658.55343,58.33579167,0.27630556,22.7692498189
2456658.5685,58.33883333,-0.00513889,22.9604493228
2456658.5685,58.35683333,0.03891667,22.9998999794
2456658.5685,58.35491667,0.02302778,22.9333861714
2456658.5685,58.44920833,-0.01311111,22.9370791518
2456660.5403,58.30516667,0.273,21.3238905835
2456660.5403,58.33579167,0.27630556,21.3508499759
2456660.83227,102.970875,-0.36694444,22.6244379684
2456660.83227,102.98225,-0.34861111,22.9038811601
2456660.83227,102.995875,-0.35877778,22.8667130009
2456660.83227,103.00783333,-0.45597222,22.024025216
2456660.83227,103.0095,-0.35438889,22.7158764984
2456660.83227,103.01404167,-0.45508333,22.0631550421
2456660.83227,103.02004167,-0.36541667,22.8877959002
2456660.83227,103.04141667,-0.39219444,22.6757420881
2456660.83227,103.078625,-0.39241667,22.5874905754
2456660.55353,58.33883333,-0.00513889,22.5228560098
2456660.55353,58.35683333,0.03891667,22.558615563
2456660.55353,58.35491667,0.02302778,22.5640332039
2456660.55353,58.44920833,-0.01311111,22.5430072416
2456661.54584,58.708125,0.16905556,22.3569503286
2456661.54584,58.71533333,0.08930556,22.3167642516
2456661.54584,58.7655,0.05736111,22.4374776354
2456661.54584,58.76945833,0.05216667,22.3810979368
2456661.54584,58.78908333,0.02236111,22.362079755
2456662.5344,58.708125,0.16905556,19.975976733
2456662.5344,58.71533333,0.08930556,19.9846393723
2456662.5344,58.7655,0.05736111,19.9998027499
2456662.5344,58.76945833,0.05216667,19.9927176461
2456663.66721,58.30516667,0.273,22.0783649445
2456663.66721,58.33579167,0.27630556,22.1354123213
2456663.52557,58.708125,0.16905556,17.9054414494
2456663.52557,58.71533333,0.08930556,17.9053252906
2456663.52557,58.7655,0.05736111,17.9095431382
2456663.52557,58.76945833,0.05216667,17.9013986297
2456663.52557,58.78908333,0.02236111,17.9028024601
2456663.6558,73.24525,-0.24480556,21.958755493
2456664.69631,58.33579167,0.27630556,22.4484975204
2456665.66284,44.3385,0.31080556,20.9810072432
2456665.66284,44.44575,0.26741667,21.0428176635
2456665.52968,58.30516667,0.273,18.8270749871
2456665.52968,58.33579167,0.27630556,18.8360863699
2456665.65027,58.708125,0.16905556,21.1135759155
2456665.65027,58.71533333,0.08930556,21.0596289258
