,jd,RA,Decl,magsky
4852,2456976.69652,58.76945833,0.05216667,22.3456219319
4853,2456976.69652,58.78641667,0.243,22.4148555923
4854,2456976.69652,58.78908333,0.02236111,22.4015335215
4855,2456976.70356,14.19525,0.64191667,22.5081091392
4856,2456976.70356,14.32083333,0.61352778,22.2080029589
4857,2456978.82133,58.708125,0.16905556,21.8078400579
4858,2456978.82133,58.71533333,0.08930556,21.6260922266
4859,2456978.82133,58.7655,0.05736111,21.7423015532
4860,2456978.82133,58.76945833,0.05216667,21.655046979
4861,2456978.82133,58.78641667,0.243,21.8126763027
4862,2456978.82133,58.78908333,0.02236111,21.7310035326
4863,2456982.67935,14.1125,0.69805556,21.9352208634
4864,2456982.67935,14.19525,0.64191667,22.1956086569
4865,2456982.67935,14.22083333,0.73388889,22.129985276
4866,2456982.67935,14.32083333,0.61352778,22.1268059614
4867,2456982.86245,133.39779167,-0.61138889,19.2423802325
4868,2456982.86245,133.477125,-0.53944444,19.2441641052
4869,2456984.65964,14.19525,0.64191667,22.1621866605
4870,2456984.65964,14.32083333,0.61352778,22.0979231445
4871,2456984.75492,133.32916667,-0.68611111,22.3301054827
4872,2456984.75492,133.39779167,-0.61138889,22.3978614
4873,2456984.75492,133.477125,-0.53944444,22.3978614
4874,2456983.67436,14.19525,0.64191667,22.2471217209
4875,2456983.67436,14.32083333,0.61352778,22.1916087084
4876,2456983.75025,133.39779167,-0.61138889,22.2018034795
4877,2456983.75025,133.477125,-0.53944444,22.2052231206
4878,2456987.68681,58.708125,0.16905556,22.616736886
4879,2456987.68681,58.71533333,0.08930556,22.2421217257
4880,2456987.68681,58.7655,0.05736111,22.5676002138
4881,2456987.68681,58.76945833,0.05216667,22.2564550715
4882,2456987.68681,58.78641667,0.243,22.479956075
4883,2456987.72308,28.65720833,0.71680556,22.1731629046
4884,2456987.72308,28.77175,0.76180556,22.3505986056
4885,2456994.67526,73.24525,-0.24480556,19.4613518485
4886,2456995.61932,73.24525,-0.24480556,18.8746569392
4887,2456995.76058,58.708125,0.16905556,18.6760012813
4888,2456995.76058,58.71533333,0.08930556,18.6692684293
4889,2456995.76058,58.7655,0.05736111,18.6589807559
4890,2456995.76058,58.76945833,0.05216667,18.6577846938
4891,2456995.76058,58.78908333,0.02236111,18.6799255644
4892,2456996.72374,73.24525,-0.24480556,18.5672290119
4893,2456996.76246,133.39779167,-0.61138889,19.0996971788
4894,2456996.76246,133.477125,-0.53944444,19.1082722422
4895,2456996.76651,58.708125,0.16905556,18.1087473581
4896,2456996.76651,58.71533333,0.08930556,18.1004067802
4897,2456996.76651,58.7655,0.05736111,18.0928368645
4898,2456996.76651,58.76945833,0.05216667,18.0908741462
4899,2456996.76651,58.78908333,0.02236111,18.082202268
4900,2456997.72781,28.65720833,0.71680556,17.8693658712
4901,2456997.72781,28.77175,0.76180556,17.8783693299
4902,2456997.73231,44.3385,0.31080556,17.9709612674
4903,2456997.73231,44.44575,0.26741667,17.9793834754
4904,2456997.82424,73.24525,-0.24480556,17.8193884696
4905,2456999.64247,14.1125,0.69805556,19.2218734151
4906,2456999.64247,14.19525,0.64191667,19.2414127773
4907,2456999.64247,14.32083333,0.61352778,19.2194555247
4908,2456999.79019,73.24525,-0.24480556,18.7249131574
4909,2457010.62219,14.19525,0.64191667,22.4390699744
4910,2457010.62219,14.32083333,0.61352778,22.0234364799
4911,2457010.62435,28.65720833,0.71680556,22.2432647041
4912,2457010.62435,28.77175,0.76180556,22.2797021895
4913,2457010.71789,44.3385,0.31080556,22.2540681283
4914,2457010.71789,44.44575,0.26741667,22.4262713761
4915,2457011.65693,28.65720833,0.71680556,22.0320998664
4916,2457011.65693,28.77175,0.76180556,22.3666671318
4917,2457011.67297,133.39779167,-0.61138889,21.929163573
4918,2457011.67297,133.477125,-0.53944444,22.0874751339
4919,2457011.76141,133.39779167,-0.61138889,22.2110253433
4920,2457011.76141,133.477125,-0.53944444,22.3148607651
4921,2457013.69405,44.3385,0.31080556,22.0481150257
4922,2457013.69405,44.44575,0.26741667,22.13276069
4923,2457013.76069,73.24525,-0.24480556,22.078701138
4924,2457013.76259,133.39779167,-0.61138889,22.2000103653
4925,2457013.76259,133.477125,-0.53944444,22.2643161914
4926,2457014.61782,14.19525,0.64191667,22.1345865179
4927,2457014.61782,14.32083333,0.61352778,21.9504294346
4928,2457014.62496,28.65720833,0.71680556,22.0340999599
4929,2457014.62496,28.77175,0.76180556,22.2380682151
4930,2457014.71621,44.3385,0.31080556,22.1445019766
4931,2457014.71621,44.44575,0.26741667,22.0371033787
4932,2457014.73244,133.39779167,-0.61138889,22.2711388474
4933,2457014.73244,133.477125,-0.53944444,22.3809819334
4934,2457015.78343,73.24525,-0.24480556,22.0143669762
4935,2457015.81881,133.39779167,-0.61138889,22.2456933261
4936,2457015.81881,133.477125,-0.53944444,22.2826266541
4937,2457018.74072,133.32916667,-0.68611111,22.3705930902
4938,2457018.74072,133.39779167,-0.61138889,22.3828614143
4939,2457018.74072,133.477125,-0.53944444,22.3504490031
4940,2457018.75425,58.708125,0.16905556,22.1419581911
4941,2457018.75425,58.71533333,0.08930556,22.1121729996
4942,2457018.75425,58.7655,0.05736111,22.2040979049
4943,2457018.75425,58.76945833,0.05216667,22.1867949173
4944,2457018.75425,58.78908333,0.02236111,22.1310324617
4945,2457020.61716,14.1125,0.69805556,18.6866971213
4946,2457020.61716,14.19525,0.64191667,18.7222659297
4947,2457020.61716,14.22083333,0.73388889,18.7157116099
4948,2457020.61716,14.32083333,0.61352778,18.7294353706
4949,2457020.62164,28.65720833,0.71680556,20.0299869311
4950,2457020.62164,28.77175,0.76180556,20.029034182
4951,2457020.72667,133.39779167,-0.61138889,22.4203699195
4952,2457020.72667,133.477125,-0.53944444,22.0422007432
4953,2457020.753,133.39779167,-0.61138889,22.333464638
4954,2457020.753,133.477125,-0.53944444,22.1989750948
4955,2457025.68538,58.30516667,0.273,18.6480269965
4956,2457025.68538,58.33579167,0.27630556,18.6624445624
4957,2457025.68884,44.3385,0.31080556,18.5476914253
4958,2457025.68884,44.44575,0.26741667,18.5556270264
4959,2457026.6698,44.3385,0.31080556,18.4249789035
4960,2457026.6698,44.44575,0.26741667,18.4167681043
4961,2457026.67165,133.39779167,-0.61138889,18.5507880306
4962,2457026.67165,133.477125,-0.53944444,18.5484460585
4963,2457029.75773,73.24525,-0.24480556,18.8453908357
4964,2457030.66736,44.3385,0.31080556,19.51368199
4965,2457030.66736,44.44575,0.26741667,19.4945674464
4966,2457030.67878,133.39779167,-0.61138889,18.7978043408
4967,2457030.67878,133.477125,-0.53944444,18.8015887163
4968,2457031.66111,44.3385,0.31080556,19.7765766728
4969,2457031.66111,44.44575,0.26741667,19.7918636603
4970,2457031.6641,133.39779167,-0.61138889,19.2783450932
4971,2457031.6641,133.477125,-0.53944444,19.3080065774
4972,2457032.64165,44.3385,0.31080556,20.3318346605
4973,2457032.64165,44.44575,0.26741667,20.314128688
4974,2457032.65826,133.39779167,-0.61138889,19.891819053
4975,2457032.65826,133.477125,-0.53944444,19.8909692232
4976,2457032.74101,73.24525,-0.24480556,19.9588909137
4977,2457036.67049,44.3385,0.31080556,22.2999762806
4978,2457036.67049,44.44575,0.26741667,22.2807592267
4979,2457037.69297,58.91166667,0.17883333,22.795276233
4980,2457037.69297,58.93491667,0.11763889,22.1366087608
4981,2457037.69297,59.05558333,0.14638889,22.3124647296
4982,2457037.70908,73.24525,-0.24480556,22.2619563117
4983,2457038.68293,73.24525,-0.24480556,22.3910212539
4984,2457039.69232,58.91166667,0.17883333,22.2876718766
4985,2457039.69232,58.93491667,0.11763889,22.0337011809
4986,2457039.69232,59.05558333,0.14638889,22.0651739687
4987,2457039.70844,73.24525,-0.24480556,22.2567591781
4988,2457040.68822,73.24525,-0.24480556,22.334118172
4989,2457041.68957,58.91166667,0.17883333,22.3770385279
4990,2457041.68957,58.93491667,0.11763889,22.2647591943
4991,2457041.68957,59.05558333,0.14638889,22.2995986066
4992,2457041.69468,73.24525,-0.24480556,22.3074948972
4993,2457042.68766,58.91166667,0.17883333,22.4310212158
4994,2457042.68766,58.93491667,0.11763889,22.3041054598
4995,2457042.68766,59.05558333,0.14638889,22.12302605
4996,2457042.69122,73.24525,-0.24480556,22.3514905143
4997,2457044.70913,73.24525,-0.24480556,22.1705060621
4998,2457044.72152,133.325,-0.69194444,22.3756219033
4999,2457044.72152,133.39779167,-0.61138889,22.50455171
5000,2457044.72152,133.477125,-0.53944444,22.4493328283
5001,2457049.61459,44.3385,0.31080556,19.7942291453
5002,2457049.61459,44.44575,0.26741667,19.8038745867
5003,2457049.63261,133.39779167,-0.61138889,21.1058187112
5004,2457049.63261,133.477125,-0.53944444,21.1370038491
5005,2457049.6993,73.24525,-0.24480556,22.154690527
5006,2457056.68683,102.91258333,-0.44341667,18.2304503559
5007,2457056.68683,102.91883333,-0.36641667,18.2482116803
5008,2457056.68683,102.91625,-0.42830556,18.2377757862
5009,2457056.68683,102.915625,-0.44497222,18.2255414938
5010,2457056.68683,102.92904167,-0.37191667,18.2409761412
5011,2457056.68683,102.952625,-0.34236111,18.2424193477
5012,2457056.68683,102.95654167,-0.35436111,18.2465996242
5013,2457056.68683,102.96579167,-0.33775,18.2409761412
5014,2457056.68683,102.96829167,-0.34533333,18.2379354948
5015,2457056.68683,102.970875,-0.36694444,18.2488571982
5016,2457056.68683,102.98225,-0.34861111,18.2530623833
5017,2457056.68683,102.995875,-0.35877778,18.2453116513
5018,2457056.68683,103.00783333,-0.45597222,18.2120383005
5019,2457056.68683,103.0095,-0.35438889,18.2491801627
5020,2457056.68683,103.01404167,-0.45508333,18.2208120555
5021,2457056.68683,103.02004167,-0.36541667,18.2491801627
5022,2457056.68683,103.04141667,-0.39219444,18.2419380657
5023,2457056.68683,103.05554167,-0.32783333,18.2558207075
5024,2457056.68683,103.06875,-0.328,18.2556583465
5025,2457056.68683,103.07691667,-0.33872222,18.2483730546
5026,2457056.68683,103.078625,-0.39241667,18.2543595891
5027,2457056.68958,73.24525,-0.24480556,18.218768929
5028,2457056.69086,73.24525,-0.24480556,18.2047445557
5029,2457056.79488,133.39779167,-0.61138889,17.9050569396
5030,2457056.79488,133.477125,-0.53944444,17.9084848248
5031,2457058.83083,133.39779167,-0.61138889,17.8771821718
5032,2457058.83083,133.477125,-0.53944444,17.8995487631
5033,2457065.6672,73.24525,-0.24480556,22.1508762489
5034,2457065.59694,58.33579167,0.27630556,22.240593095
5035,2457065.59694,58.30516667,0.273,22.3033699357
5036,2457066.67045,73.24525,-0.24480556,21.9548077043
5037,2457067.59837,58.30516667,0.273,22.1463162801
5038,2457067.59837,58.33579167,0.27630556,22.1875755203
5039,2457067.65832,73.24525,-0.24480556,22.0345019623
5040,2457068.60967,58.30516667,0.273,21.9710475692
5041,2457068.60967,58.33579167,0.27630556,22.012505126
5042,2457068.78722,133.39779167,-0.61138889,21.8167212868
5043,2457068.78722,133.477125,-0.53944444,21.9161390756
5044,2457069.60833,58.30516667,0.273,21.847209742
5045,2457069.60833,58.33579167,0.27630556,21.8782732721
5046,2457069.61303,73.24525,-0.24480556,21.9371351906
5047,2457080.62607,73.24525,-0.24480556,19.2264112657
5048,2457079.61451,73.24525,-0.24480556,19.9182810504
5049,2457079.78916,133.325,-0.69194444,22.4015913899
5050,2457079.78916,133.39779167,-0.61138889,22.1891666505
5051,2457079.78916,133.477125,-0.53944444,22.2434647238
5052,2457082.57268,58.91166667,0.17883333,19.3348744727
5053,2457082.57268,58.93491667,0.11763889,19.3354358796
5054,2457082.57268,59.05558333,0.14638889,19.3478605264
5055,2457082.69937,133.39779167,-0.61138889,19.478371964
5056,2457082.69937,133.477125,-0.53944444,19.4505473524
5057,2457083.5837,58.91166667,0.17883333,19.1026218661
5058,2457083.5837,58.93491667,0.11763889,19.0899464678
5059,2457083.5837,59.05558333,0.14638889,19.0970442509
5060,2457083.69617,133.39779167,-0.61138889,18.9437237629
5061,2457083.69617,133.477125,-0.53944444,18.943337371
5062,2457084.58826,58.91166667,0.17883333,18.9103963962
5063,2457084.58826,58.93491667,0.11763889,18.9201093291
5064,2457084.58826,59.05558333,0.14638889,18.918269991
5065,2457084.80589,249.449125,-0.55141667,19.408324294
5066,2457086.60466,73.24525,-0.24480556,18.5199463377
5067,2457087.59606,73.24525,-0.24480556,18.4054216715
5068,2457088.59586,73.24525,-0.24480556,18.7914524127
5069,2457089.58516,73.24525,-0.24480556,19.1716503815
5070,2457089.69893,133.32916667,-0.68611111,19.2286593796
5071,2457089.69893,133.39779167,-0.61138889,19.2463881653
5072,2457089.69893,133.477125,-0.53944444,19.2314262441
5073,2457091.58653,73.24525,-0.24480556,19.9424850649
5074,2457091.74798,133.39779167,-0.61138889,19.6306045344
5075,2457091.74798,133.477125,-0.53944444,19.6183402688
5076,2457092.568,73.24525,-0.24480556,22.1403162381
5077,2457092.8946,266.02825,-0.41605556,19.6973640583
5078,2457092.8946,266.05108333,-0.34241667,19.7437243742
5079,2457093.59016,73.24525,-0.24480556,22.0145051002
5080,2457093.82148,266.02825,-0.41605556,19.6982484392
5081,2457093.82148,266.05108333,-0.34241667,19.7176717868
5082,2457093.89131,249.449125,-0.55141667,19.6890472388
5083,2457095.56727,73.24525,-0.24480556,22.0604945389
5084,2457095.89387,266.02825,-0.41605556,20.2160160755
5085,2457095.89387,266.05108333,-0.34241667,20.25473789
5086,2457096.55657,73.24525,-0.24480556,22.0416535109
5087,2457096.87264,266.02825,-0.41605556,20.7640615835
5088,2457096.87264,266.05108333,-0.34241667,20.8194738803
5089,2457097.57823,73.24525,-0.24480556,21.9886087589
5090,2457110.69192,133.39779167,-0.61138889,19.7839561162
5091,2457110.69192,133.477125,-0.53944444,19.764630181
5092,2457110.77819,249.449125,-0.55141667,21.928174004
5093,2457113.54045,133.32916667,-0.68611111,19.0900965004
5094,2457113.54045,133.39779167,-0.61138889,19.1065386584
5095,2457113.54045,133.477125,-0.53944444,19.1095762742
5096,2457113.80678,266.02825,-0.41605556,19.9168575173
5097,2457113.80678,266.05108333,-0.34241667,19.9332219684
5098,2457118.50123,73.24525,-0.24480556,19.3466826224
5099,2457119.62216,133.32916667,-0.68611111,19.5403729625
5100,2457119.62216,133.39779167,-0.61138889,19.5849816435
5101,2457119.62216,133.477125,-0.53944444,19.6012382146
5102,2457120.73622,266.02825,-0.41605556,18.9328967355
5103,2457120.73622,266.05108333,-0.34241667,18.9547045411
5104,2457120.82711,280.747125,0.51927778,19.3899826655
5105,2457120.82711,280.7605,0.51586111,19.3959254301
5106,2457120.82711,280.78195833,0.46716667,19.3923558015
5107,2457120.82711,280.79216667,0.46186111,19.3879103757
5108,2457120.82711,280.798875,0.50141667,19.3764365805
5109,2457120.82711,280.79879167,0.49538889,19.3610357333
5110,2457120.82711,280.82891667,0.50766667,19.3624793176
5111,2457120.82711,280.82975,0.49072222,19.3811291225
5112,2457121.639,133.39779167,-0.61138889,20.0356660918
5113,2457121.639,133.477125,-0.53944444,20.0600170805
5114,2457121.77312,280.747125,0.51927778,19.251450201
5115,2457121.77312,280.7605,0.51586111,19.2548337043
5116,2457121.77312,280.78195833,0.46716667,19.2385338432
5117,2457121.77312,280.79216667,0.46186111,19.2517100584
5118,2457121.77312,280.798875,0.50141667,19.2603219276
5119,2457121.77312,280.79879167,0.49538889,19.2408474803
5120,2457121.77312,280.82891667,0.50766667,19.2429081391
5121,2457121.77312,280.82975,0.49072222,19.2313671752
5122,2457121.8698,310.69483333,0.26897222,19.5800296552
5123,2457121.8698,310.72875,0.25052778,19.6013401896
5124,2457121.87284,266.02825,-0.41605556,19.5737172738
5125,2457121.87284,266.05108333,-0.34241667,19.6085376992
5126,2457122.85768,266.02825,-0.41605556,19.7074549757
5127,2457122.85768,266.05108333,-0.34241667,19.7287801356
5128,2457123.72067,266.02825,-0.41605556,19.8326056267
5129,2457123.72067,266.05108333,-0.34241667,19.8230835939
5130,2457130.58216,133.39779167,-0.61138889,22.1875395172
5131,2457130.58216,133.477125,-0.53944444,22.2526218775
5132,2457130.77295,280.747125,0.51927778,21.9684085773
5133,2457130.77295,280.7605,0.51586111,21.9381809928
5134,2457130.77295,280.78195833,0.46716667,21.9319231359
5135,2457130.77295,280.79216667,0.46186111,21.9961866519
5136,2457130.77295,280.798875,0.50141667,21.9195145989
5137,2457130.77295,280.79879167,0.49538889,21.8307128634
5138,2457130.77295,280.82891667,0.50766667,21.7277480751
5139,2457130.77295,280.82975,0.49072222,21.9303643283
5140,2457130.81175,280.747125,0.51927778,21.9492198273
5141,2457130.81175,280.7605,0.51586111,22.0332230701
5142,2457130.81175,280.78195833,0.46716667,21.9288076814
5143,2457130.81175,280.79216667,0.46186111,22.0435470953
5144,2457130.81175,280.798875,0.50141667,21.9523944938
5145,2457130.81175,280.79879167,0.49538889,21.8493463653
5146,2457130.81175,280.82891667,0.50766667,21.7368337473
5147,2457130.81175,280.82975,0.49072222,22.0627333174
5148,2457131.5731,133.39779167,-0.61138889,22.1501666161
5149,2457131.5731,133.477125,-0.53944444,22.25327009
5150,2457131.79909,280.747125,0.51927778,21.9871317066
5151,2457131.79909,280.7605,0.51586111,22.0168346001
5152,2457131.79909,280.78195833,0.46716667,21.8951047179
5153,2457131.79909,280.79216667,0.46186111,21.995301349
5154,2457131.79909,280.798875,0.50141667,21.9534751902
5155,2457131.79909,280.79879167,0.49538889,21.926973482
5156,2457131.79909,280.82891667,0.50766667,21.8158187271
5157,2457131.79909,280.82975,0.49072222,21.9534751902
5158,2457131.88007,280.747125,0.51927778,22.2418901979
5159,2457131.88007,280.7605,0.51586111,22.1506395214
5160,2457131.88007,280.78195833,0.46716667,22.0620979103
5161,2457131.88007,280.79216667,0.46186111,22.0708538864
5162,2457131.88007,280.798875,0.50141667,22.1794025145
5163,2457131.88007,280.79879167,0.49538889,22.0298778343
5164,2457131.88007,280.82891667,0.50766667,21.9741868526
5165,2457131.88007,280.82975,0.49072222,22.1388763512
5166,2457134.76825,280.747125,0.51927778,22.0041866681
5167,2457134.76825,280.7605,0.51586111,22.0208649557
5168,2457134.76825,280.78195833,0.46716667,21.946181009
5169,2457134.76825,280.79216667,0.46186111,22.0175087392
5170,2457134.76825,280.798875,0.50141667,21.9845051288
5171,2457134.76825,280.79879167,0.49538889,21.8970998759
5172,2457134.76825,280.82891667,0.50766667,21.8941046711
5173,2457134.76825,280.82975,0.49072222,21.8941046711
5174,2457134.86891,310.69483333,0.26897222,21.8616922597
5175,2457134.86891,310.72875,0.25052778,21.8792517016
5176,2457134.88776,280.747125,0.51927778,22.1193162105
5177,2457134.88776,280.7605,0.51586111,22.1721054903
5178,2457134.88776,280.78195833,0.46716667,21.9091637245
5179,2457134.88776,280.79216667,0.46186111,21.9524751435
5180,2457134.88776,280.798875,0.50141667,22.0075018926
5181,2457134.88776,280.79879167,0.49538889,21.9091637245
5182,2457134.88776,280.82891667,0.50766667,21.8970998759
5183,2457134.88776,280.82975,0.49072222,21.9031150448
5184,2457135.73264,266.02825,-0.41605556,21.9001352497
5185,2457135.73264,266.05108333,-0.34241667,21.9184345905
5186,2457135.93547,310.69483333,0.26897222,16.416199887
5187,2457135.93547,310.72875,0.25052778,16.4138589985
5188,2457136.6252,133.325,-0.69194444,22.0990681569
5189,2457136.6252,133.39779167,-0.61138889,22.0460948764
5190,2457136.6252,133.477125,-0.53944444,22.0740253786
5191,2457136.88161,310.69483333,0.26897222,21.9504751692
5192,2457136.88161,310.72875,0.25052778,21.9163004257
5193,2457136.88497,340.35891667,1.17002778,21.4649155814
5194,2457136.88497,340.39620833,1.18633333,21.5336428074
5195,2457136.88497,340.436375,1.21027778,21.4548717541
5196,2457137.63587,249.449125,-0.55141667,21.3056835485
5197,2457137.9281,266.02825,-0.41605556,18.7676932559
5198,2457137.9281,266.05108333,-0.34241667,18.7857419927
5199,2457139.69388,266.02825,-0.41605556,20.6783449656
5200,2457139.69388,266.05108333,-0.34241667,20.6557961791
5201,2457139.85457,249.449125,-0.55141667,21.5501676582
5202,2457140.6095,133.39779167,-0.61138889,19.4142815022
5203,2457140.6095,133.477125,-0.53944444,19.4699076948
5204,2457140.81573,280.747125,0.51927778,22.0189963413
5205,2457140.81573,280.7605,0.51586111,22.0258034805
5206,2457140.81573,280.78195833,0.46716667,21.9420544678
5207,2457140.81573,280.79216667,0.46186111,22.0711217219
5208,2457140.81573,280.798875,0.50141667,21.9660231437
5209,2457140.81573,280.79879167,0.49538889,21.920151212
5210,2457140.81573,280.82891667,0.50766667,21.9063004352
5211,2457140.81573,280.82975,0.49072222,21.9988273062
5212,2457140.82602,310.69483333,0.26897222,21.8431800352
5213,2457140.82602,310.72875,0.25052778,21.7767213087
5214,2457141.81388,280.747125,0.51927778,22.2748561397
5215,2457141.81388,280.7605,0.51586111,22.3553178384
5216,2457141.81388,280.78195833,0.46716667,22.0818168832
5217,2457141.81388,280.79216667,0.46186111,22.2074617982
5218,2457141.81388,280.798875,0.50141667,22.1850747723
5219,2457141.81388,280.79879167,0.49538889,21.9834349174
5220,2457141.81388,280.82891667,0.50766667,22.0208777714
5221,2457141.81388,280.82975,0.49072222,22.352441717
5222,2457142.55752,133.39779167,-0.61138889,19.447268
5223,2457142.55752,133.477125,-0.53944444,19.4596222234
5224,2457142.86338,280.747125,0.51927778,22.3151898092
5225,2457142.86338,280.7605,0.51586111,22.3574417122
5226,2457142.86338,280.78195833,0.46716667,22.1278789845
5227,2457142.86338,280.79216667,0.46186111,22.3318938232
5228,2457142.86338,280.798875,0.50141667,22.3718991185
5229,2457142.86338,280.79879167,0.49538889,22.1278789845
5230,2457142.86338,280.82891667,0.50766667,21.9802867679
5231,2457142.86338,280.82975,0.49072222,22.3096784514
5232,2457142.86457,310.69483333,0.26897222,22.0343767152
5233,2457142.86457,310.72875,0.25052778,22.197485899
5234,2457143.55039,133.39779167,-0.61138889,19.378094052
5235,2457143.55039,133.477125,-0.53944444,19.3683669626
5236,2457143.81642,280.747125,0.51927778,19.9885055773
5237,2457143.81642,280.7605,0.51586111,19.9900651064
5238,2457143.81642,280.78195833,0.46716667,19.9890252045
5239,2457143.81642,280.79216667,0.46186111,19.9877265529
5240,2457143.81642,280.798875,0.50141667,19.9931911001
5241,2457143.81642,280.79879167,0.49538889,19.9900651064
5242,2457143.81642,280.82891667,0.50766667,19.9469716809
5243,2457143.81642,280.82975,0.49072222,19.9714963107
5244,2457143.81772,310.69483333,0.26897222,19.460812851
5245,2457143.81772,310.72875,0.25052778,19.4688304345
5246,2457146.54852,133.39779167,-0.61138889,18.7080369605
5247,2457146.54852,133.477125,-0.53944444,18.6994377624
5248,2457146.74557,280.747125,0.51927778,18.2796913117
5249,2457146.74557,280.7605,0.51586111,18.2872608151
5250,2457146.74557,280.78195833,0.46716667,18.2867183753
5251,2457146.74557,280.79216667,0.46186111,18.2853635119
5252,2457146.74557,280.798875,0.50141667,18.2886859197
5253,2457146.74557,280.79879167,0.49538889,18.2744507515
5254,2457146.74557,280.82891667,0.50766667,18.2703031732
5255,2457146.74557,280.82975,0.49072222,18.274048693
5256,2457146.82969,280.747125,0.51927778,18.612520265
5257,2457146.82969,280.7605,0.51586111,18.6050059935
5258,2457146.82969,280.78195833,0.46716667,18.6210457133
5259,2457146.82969,280.79216667,0.46186111,18.6117883949
5260,2457146.82969,280.798875,0.50141667,18.6204555857
5261,2457146.82969,280.79879167,0.49538889,18.6052967929
5262,2457146.82969,280.82891667,0.50766667,18.6023918556
5263,2457146.82969,280.82975,0.49072222,18.6109839517
5264,2457153.67226,266.02825,-0.41605556,22.0811387902
5265,2457153.67226,266.05108333,-0.34241667,22.1075754774
5266,2457153.85384,280.747125,0.51927778,20.4916696985
5267,2457153.85384,280.7605,0.51586111,20.6005156286
5268,2457153.85384,280.78195833,0.46716667,20.4736949367
5269,2457153.85384,280.79216667,0.46186111,20.5169915908
5270,2457153.85384,280.798875,0.50141667,20.4951274567
5271,2457153.85384,280.79879167,0.49538889,20.4933971599
5272,2457153.85384,280.82891667,0.50766667,20.4959936403
5273,2457153.85384,280.82975,0.49072222,20.5276448423
5274,2457155.76895,310.69483333,0.26897222,21.6870485018
5275,2457155.76895,310.72875,0.25052778,21.7806619817
5276,2457155.77046,280.747125,0.51927778,21.9511781115
5277,2457155.77046,280.7605,0.51586111,21.9879170175
5278,2457155.77046,280.78195833,0.46716667,21.8887846851
5279,2457155.77046,280.79216667,0.46186111,21.9612592424
5280,2457155.77046,280.798875,0.50141667,21.943180026
5281,2457155.77046,280.79879167,0.49538889,21.9312922014
5282,2457155.77046,280.82891667,0.50766667,21.8887846851
5283,2457155.77046,280.82975,0.49072222,21.9612592424
5284,2457155.8367,280.747125,0.51927778,21.6023241694
5285,2457155.8367,280.7605,0.51586111,21.6886232099
5286,2457155.8367,280.78195833,0.46716667,21.5707682179
5287,2457155.8367,280.79216667,0.46186111,21.5623188741
5288,2457155.8367,280.798875,0.50141667,21.6288427641
5289,2457155.8367,280.79879167,0.49538889,21.5223824166
5290,2457155.8367,280.82891667,0.50766667,21.5036160922
5291,2457155.8367,280.82975,0.49072222,21.5539347104
5292,2457158.72131,280.747125,0.51927778,22.0885867538
5293,2457158.72131,280.7605,0.51586111,22.0344819336
5294,2457158.72131,280.78195833,0.46716667,21.8779400295
5295,2457158.72131,280.79216667,0.46186111,22.080690526
5296,2457158.72131,280.798875,0.50141667,21.9223525689
5297,2457158.72131,280.79879167,0.49538889,21.9110779055
5298,2457158.72131,280.82891667,0.50766667,21.8888739589
5299,2457158.72131,280.82975,0.49072222,21.9662967871
5300,2457158.80772,280.747125,0.51927778,21.9992457913
5301,2457158.80772,280.7605,0.51586111,22.0696014221
5302,2457158.80772,280.78195833,0.46716667,21.8614748091
5303,2457158.80772,280.79216667,0.46186111,22.0077949314
5304,2457158.80772,280.798875,0.50141667,21.990763442
5305,2457158.80772,280.79879167,0.49538889,21.9212198113
5306,2457158.80772,280.82891667,0.50766667,21.8842135494
5307,2457158.80772,280.82975,0.49072222,22.0471216308
5308,2457158.81641,310.69483333,0.26897222,21.9192403954
5309,2457158.81641,310.72875,0.25052778,21.8996416619
5310,2457159.75819,310.69483333,0.26897222,22.1899780665
5311,2457159.75819,310.72875,0.25052778,22.1240075505
5312,2457159.75909,280.747125,0.51927778,22.2846784753
5313,2457159.75909,280.7605,0.51586111,22.3439922192
5314,2457159.75909,280.78195833,0.46716667,22.2575336183
5315,2457159.75909,280.79216667,0.46186111,22.434775103
5316,2457159.75909,280.798875,0.50141667,22.2389282175
5317,2457159.75909,280.79879167,0.49538889,22.2310509607
5318,2457159.75909,280.82891667,0.50766667,22.1263806865
5319,2457159.75909,280.82975,0.49072222,22.24952084
5320,2457159.82238,310.69483333,0.26897222,22.1504024706
5321,2457159.82238,310.72875,0.25052778,22.1799481089
5322,2457160.78913,310.69483333,0.26897222,22.3274417409
5323,2457160.78913,310.72875,0.25052778,22.3274417409
5324,2457160.87823,310.69483333,0.26897222,22.2573699318
5325,2457160.87823,310.72875,0.25052778,22.2402713866
5326,2457160.88727,340.35891667,1.17002778,21.9769950184
5327,2457160.88727,340.39620833,1.18633333,22.1285316092
5328,2457160.88727,340.436375,1.21027778,22.0590577939
5329,2457162.72491,266.02825,-0.41605556,22.1010029656
5330,2457162.72491,266.05108333,-0.34241667,22.2261181319
5331,2457162.82799,340.35891667,1.17002778,21.9921629103
5332,2457162.82799,340.39620833,1.18633333,22.268369969
5333,2457162.82799,340.436375,1.21027778,22.0863306456
5334,2457174.63422,249.449125,-0.55141667,18.3454097769
5335,2457174.6467,280.747125,0.51927778,18.5479838745
5336,2457174.6467,280.7605,0.51586111,18.5475564121
5337,2457174.6467,280.78195833,0.46716667,18.5438596374
5338,2457174.6467,280.79216667,0.46186111,18.5421575949
